Date,CSHI,DBMF,GLD,QQQ,SHV,SPY,TLT,^GSPC,^VIX
2016-08-16,,,128.47000122070312,109.34368133544922,88.68882751464844,186.13954162597656,105.50679779052734,2178.14990234375,12.640000343322754
2016-08-17,,,128.5,109.5398178100586,88.67279815673828,186.48968505859375,106.13956451416016,2182.219970703125,12.1899995803833
2016-08-18,,,129.11000061035156,109.56787872314453,88.6968994140625,186.90817260742188,106.30729675292969,2187.02001953125,11.430000305175781
2016-08-19,,,127.97000122070312,109.5398178100586,88.6968994140625,186.63482666015625,105.75072479248047,2183.8701171875,11.34000015258789
2016-08-22,,,127.77999877929688,109.62391662597656,88.6968994140625,186.62628173828125,106.64273834228516,2182.639892578125,12.270000457763672
2016-08-23,,,127.76000213623047,109.820068359375,88.68083953857422,187.00205993652344,106.75701141357422,2186.89990234375,12.380000114440918
2016-08-24,,,126.33999633789062,109.1101303100586,88.68083953857422,186.04554748535156,106.50552368164062,2175.43994140625,13.449999809265137
2016-08-25,,,126.2300033569336,108.93264770507812,88.68083953857422,185.91748046875,106.1014404296875,2172.469970703125,13.630000114440918
2016-08-26,,,126.05000305175781,109.09144592285156,88.68083953857422,185.56732177734375,105.48394012451172,2169.0400390625,13.649999618530273
2016-08-29,,,126.30000305175781,109.24091339111328,88.68882751464844,186.4811553955078,106.89429473876953,2180.3798828125,12.9399995803833
2016-08-30,,,125.02999877929688,108.88591766357422,88.68083953857422,186.1736602783203,106.48265838623047,2176.1201171875,13.119999885559082
2016-08-31,,,124.77999877929688,108.7738265991211,88.68083953857422,185.64419555664062,106.63514709472656,2170.949951171875,13.420000076293945
2016-09-01,,,125.29000091552734,109.05406951904297,88.67520141601562,185.6527099609375,106.75269317626953,2170.860107421875,13.479999542236328
2016-09-02,,,126.56999969482422,109.4090576171875,88.6671371459961,186.48968505859375,105.88204956054688,2179.97998046875,11.979999542236328
2016-09-06,,,128.7100067138672,110.09100341796875,88.70735168457031,187.0532989501953,106.65342712402344,2186.47998046875,12.020000457763672
2016-09-07,,,128.27000427246094,110.15642547607422,88.6912612915039,187.03622436523438,106.57708740234375,2186.159912109375,11.9399995803833
2016-09-08,,,127.58999633789062,109.51184844970703,88.6832046508789,186.60923767089844,105.24046325683594,2181.300048828125,12.510000228881836
2016-09-09,,,126.75,106.7560043334961,88.6912612915039,182.14280700683594,103.5067138671875,2127.81005859375,17.5
2016-09-12,,,126.58999633789062,108.67108917236328,88.67520141601562,184.75599670410156,103.5601806640625,2159.0400390625,15.15999984741211
2016-09-13,,,125.75,107.6995620727539,88.6832046508789,182.10006713867188,102.38394165039062,2127.02001953125,17.850000381469727
2016-09-14,,,126.18000030517578,108.21334075927734,88.6671371459961,182.03172302246094,102.53673553466797,2125.77001953125,18.139999389648438
2016-09-15,,,125.37000274658203,109.89483642578125,88.67520141601562,183.85081481933594,102.09368133544922,2147.260009765625,16.299999237060547
2016-09-16,,,125.05999755859375,109.8424072265625,88.69931030273438,183.1400909423828,102.9185791015625,2139.159912109375,15.369999885559082
2016-09-19,,,125.31999969482422,109.3647689819336,88.6912612915039,183.17440795898438,102.58252716064453,2139.1201171875,15.529999732971191
2016-09-20,,,125.44000244140625,109.57081604003906,88.72341918945312,183.18299865722656,102.94149780273438,2139.760009765625,15.920000076293945
2016-09-21,,,127.2699966430664,110.64774322509766,88.72341918945312,185.2429656982422,103.77401733398438,2163.1201171875,13.300000190734863
2016-09-22,,,127.56999969482422,111.528076171875,88.72341918945312,186.41024780273438,104.59888458251953,2177.179931640625,12.020000457763672
2016-09-23,,,127.6500015258789,110.81632995605469,88.74751281738281,185.3888702392578,104.4996337890625,2164.68994140625,12.289999961853027
2016-09-26,,,127.55000305175781,109.88919830322266,88.76358032226562,183.88685607910156,105.16405487060547,2146.10009765625,14.5
2016-09-27,,,126.62000274658203,110.97554016113281,88.72341918945312,185.02841186523438,105.93549346923828,2159.929931640625,13.100000381469727
2016-09-28,,,126.22000122070312,111.16284942626953,88.75553894042969,185.94680786132812,105.70626831054688,2171.3701171875,12.390000343322754
2016-09-29,,,126.06999969482422,110.35746765136719,88.74751281738281,184.26451110839844,105.97367095947266,2151.1298828125,14.020000457763672
2016-09-30,,,125.63999938964844,111.18159484863281,88.73946380615234,185.6549835205078,105.02662658691406,2168.27001953125,13.289999961853027
2016-10-03,,,125.31999969482422,111.02237701416016,88.70167541503906,185.2086181640625,104.68003845214844,2161.199951171875,13.569999694824219
2016-10-04,,,120.97000122070312,110.85379791259766,88.70167541503906,184.26451110839844,103.45575714111328,2150.489990234375,13.630000114440918
2016-10-05,,,120.77999877929688,111.24716186523438,88.72581481933594,185.0799102783203,102.97371673583984,2159.72998046875,12.989999771118164
2016-10-06,,,119.66000366210938,111.19093322753906,88.70167541503906,185.2086181640625,102.39983367919922,2160.77001953125,12.84000015258789
